2025-04-04 23:03:08 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-04 23:24:39 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [38/100] train_loss: 0.1193, val_loss: 0.0655, val_mse: 0.2256, lr: 0.000064
2025-04-04 23:25:14 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [39/100] train_loss: 0.1695, val_loss: 0.2957, val_mse: 1.0240, lr: 0.000063
2025-04-04 23:25:45 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [40/100] train_loss: 0.1497, val_loss: 0.0627, val_mse: 0.2178, lr: 0.000062
2025-04-04 23:26:19 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [41/100] train_loss: 0.1008, val_loss: 0.1200, val_mse: 0.4125, lr: 0.000061
2025-04-04 23:26:50 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [42/100] train_loss: 0.0958, val_loss: 0.1414, val_mse: 0.4858, lr: 0.000060
2025-04-04 23:27:23 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [43/100] train_loss: 0.0875, val_loss: 0.1045, val_mse: 0.3628, lr: 0.000059
2025-04-04 23:27:54 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [44/100] train_loss: 0.1595, val_loss: 0.1545, val_mse: 0.5362, lr: 0.000058
2025-04-04 23:28:25 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [45/100] train_loss: 0.1042, val_loss: 0.0480, val_mse: 0.1673, lr: 0.000057
2025-04-04 23:29:00 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [46/100] train_loss: 0.0712, val_loss: 0.0538, val_mse: 0.1873, lr: 0.000056
2025-04-04 23:29:33 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [47/100] train_loss: 0.0802, val_loss: 0.0456, val_mse: 0.1588, lr: 0.000055
2025-04-04 23:30:06 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [48/100] train_loss: 0.0686, val_loss: 0.0470, val_mse: 0.1623, lr: 0.000054
2025-04-04 23:30:39 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [49/100] train_loss: 0.0674, val_loss: 0.1520, val_mse: 0.5231, lr: 0.000053
2025-04-04 23:31:12 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [50/100] train_loss: 0.0672, val_loss: 0.0421, val_mse: 0.1468, lr: 0.000052
2025-04-04 23:31:46 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [51/100] train_loss: 0.0732, val_loss: 0.1379, val_mse: 0.4809, lr: 0.000051
2025-04-04 23:32:18 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [52/100] train_loss: 0.0664, val_loss: 0.0566, val_mse: 0.1960, lr: 0.000049
2025-04-04 23:32:50 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [53/100] train_loss: 0.0724, val_loss: 0.0491, val_mse: 0.1700, lr: 0.000048
2025-04-04 23:33:22 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [54/100] train_loss: 0.0485, val_loss: 0.0345, val_mse: 0.1194, lr: 0.000047
2025-04-04 23:33:56 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [55/100] train_loss: 0.0521, val_loss: 0.0340, val_mse: 0.1176, lr: 0.000046
2025-04-04 23:34:31 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [56/100] train_loss: 0.0612, val_loss: 0.1003, val_mse: 0.3488, lr: 0.000045
2025-04-04 23:35:03 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [57/100] train_loss: 0.0531, val_loss: 0.0272, val_mse: 0.0947, lr: 0.000044
2025-04-04 23:35:37 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [58/100] train_loss: 0.0387, val_loss: 0.0287, val_mse: 0.0996, lr: 0.000043
2025-04-04 23:36:10 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [59/100] train_loss: 0.0480, val_loss: 0.0469, val_mse: 0.1635, lr: 0.000042
2025-04-04 23:36:41 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [60/100] train_loss: 0.0369, val_loss: 0.0269, val_mse: 0.0927, lr: 0.000041
2025-04-04 23:37:15 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [61/100] train_loss: 0.0538, val_loss: 0.0393, val_mse: 0.1351, lr: 0.000040
2025-04-04 23:37:46 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [62/100] train_loss: 0.0367, val_loss: 0.0231, val_mse: 0.0797, lr: 0.000039
2025-04-04 23:38:21 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [63/100] train_loss: 0.0406, val_loss: 0.0269, val_mse: 0.0930, lr: 0.000038
2025-04-04 23:38:52 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [64/100] train_loss: 0.0276, val_loss: 0.0216, val_mse: 0.0749, lr: 0.000037
2025-04-04 23:39:26 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [65/100] train_loss: 0.0339, val_loss: 0.0173, val_mse: 0.0600, lr: 0.000036
2025-04-04 23:40:00 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [66/100] train_loss: 0.0256, val_loss: 0.0161, val_mse: 0.0561, lr: 0.000035
2025-04-04 23:40:35 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [67/100] train_loss: 0.0299, val_loss: 0.0143, val_mse: 0.0495, lr: 0.000034
2025-04-04 23:41:10 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [68/100] train_loss: 0.0299, val_loss: 0.0387, val_mse: 0.1335, lr: 0.000033
2025-04-04 23:41:43 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [69/100] train_loss: 0.0259, val_loss: 0.0444, val_mse: 0.1538, lr: 0.000032
2025-04-04 23:42:16 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [70/100] train_loss: 0.0257, val_loss: 0.0123, val_mse: 0.0427, lr: 0.000031
2025-04-04 23:42:49 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [71/100] train_loss: 0.0229, val_loss: 0.0114, val_mse: 0.0395, lr: 0.000030
2025-04-04 23:43:22 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [72/100] train_loss: 0.0220, val_loss: 0.0142, val_mse: 0.0491, lr: 0.000029
2025-04-04 23:43:54 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [73/100] train_loss: 0.0192, val_loss: 0.0153, val_mse: 0.0524, lr: 0.000028
2025-04-04 23:44:28 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [74/100] train_loss: 0.0170, val_loss: 0.0118, val_mse: 0.0409, lr: 0.000027
2025-04-04 23:45:00 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [75/100] train_loss: 0.0182, val_loss: 0.0089, val_mse: 0.0307, lr: 0.000026
2025-04-04 23:45:36 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [76/100] train_loss: 0.0160, val_loss: 0.0112, val_mse: 0.0389, lr: 0.000025
2025-04-04 23:46:09 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [77/100] train_loss: 0.0172, val_loss: 0.0068, val_mse: 0.0236, lr: 0.000024
2025-04-04 23:46:44 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [78/100] train_loss: 0.0138, val_loss: 0.0080, val_mse: 0.0278, lr: 0.000023
2025-04-04 23:47:16 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [79/100] train_loss: 0.0137, val_loss: 0.0182, val_mse: 0.0631, lr: 0.000022
2025-04-04 23:47:50 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [80/100] train_loss: 0.0106, val_loss: 0.0094, val_mse: 0.0328, lr: 0.000021
2025-04-04 23:48:22 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [81/100] train_loss: 0.0135, val_loss: 0.0069, val_mse: 0.0239, lr: 0.000020
2025-04-04 23:48:54 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [82/100] train_loss: 0.0150, val_loss: 0.0098, val_mse: 0.0340, lr: 0.000019
2025-04-04 23:49:28 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [83/100] train_loss: 0.0114, val_loss: 0.0064, val_mse: 0.0224, lr: 0.000018
2025-04-04 23:50:04 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [84/100] train_loss: 0.0099, val_loss: 0.0078, val_mse: 0.0271, lr: 0.000016
2025-04-04 23:50:38 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [85/100] train_loss: 0.0098, val_loss: 0.0066, val_mse: 0.0230, lr: 0.000015
2025-04-04 23:51:12 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [86/100] train_loss: 0.0099, val_loss: 0.0059, val_mse: 0.0202, lr: 0.000014
2025-04-04 23:51:47 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [87/100] train_loss: 0.0091, val_loss: 0.0108, val_mse: 0.0374, lr: 0.000013
2025-04-04 23:52:20 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [88/100] train_loss: 0.0078, val_loss: 0.0046, val_mse: 0.0160, lr: 0.000012
2025-04-04 23:52:56 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [89/100] train_loss: 0.0083, val_loss: 0.0045, val_mse: 0.0156, lr: 0.000011
2025-04-04 23:53:31 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [90/100] train_loss: 0.0070, val_loss: 0.0071, val_mse: 0.0246, lr: 0.000010
2025-04-04 23:54:05 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [91/100] train_loss: 0.0077, val_loss: 0.0064, val_mse: 0.0220, lr: 0.000009
2025-04-04 23:54:39 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [92/100] train_loss: 0.0072, val_loss: 0.0053, val_mse: 0.0184, lr: 0.000008
2025-04-04 23:55:13 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [93/100] train_loss: 0.0069, val_loss: 0.0042, val_mse: 0.0145, lr: 0.000007
2025-04-04 23:55:47 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [94/100] train_loss: 0.0063, val_loss: 0.0043, val_mse: 0.0149, lr: 0.000006
2025-04-04 23:56:21 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [95/100] train_loss: 0.0074, val_loss: 0.0044, val_mse: 0.0152, lr: 0.000005
2025-04-04 23:56:56 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [96/100] train_loss: 0.0061, val_loss: 0.0047, val_mse: 0.0165, lr: 0.000004
2025-04-04 23:57:31 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [97/100] train_loss: 0.0057, val_loss: 0.0054, val_mse: 0.0186, lr: 0.000003
2025-04-04 23:58:03 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [98/100] train_loss: 0.0056, val_loss: 0.0038, val_mse: 0.0132, lr: 0.000002
2025-04-04 23:58:39 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [99/100] train_loss: 0.0050, val_loss: 0.0035, val_mse: 0.0122, lr: 0.000001
2025-04-04 23:59:15 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [100/100] train_loss: 0.0052, val_loss: 0.0036, val_mse: 0.0124, lr: 0.000000
2025-04-04 23:59:15 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-04 23:59:17 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-04 23:59:24 | unimol_tools/models/nnmodel.py | 241 | INFO | Uni-Mol Tools | fold 0, result {'mse': 0.012179939076304436, 'mae': 0.06688706576824188, 'r2': 0.9964777231216431, 'spearmanr': 0.998417168306896, 'pearsonr': 0.9984012}
2025-04-04 23:59:24 | unimol_tools/models/nnmodel.py | 259 | INFO | Uni-Mol Tools | Uni-Mol metrics score: 
{'mse': 0.012179939882760333, 'mae': 0.0668870756016603, 'r2': 0.9964777169659953, 'spearmanr': 0.998417168306896, 'pearsonr': 0.9984013095585529}
2025-04-04 23:59:24 | unimol_tools/models/nnmodel.py | 260 | INFO | Uni-Mol Tools | Uni-Mol & Metric result saved!
2025-04-04 23:59:24 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-04 23:59:29 | unimol_tools/data/conformer.py | 420 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 99.82% of molecules.
2025-04-04 23:59:29 | unimol_tools/data/conformer.py | 429 | INFO | Uni-Mol Tools | Failed conformers indices: [979, 1039]
2025-04-04 23:59:29 | unimol_tools/data/conformer.py | 437 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 99.09% of molecules.
2025-04-04 23:59:29 | unimol_tools/data/conformer.py | 446 | INFO | Uni-Mol Tools | Failed 3d conformers indices: [5, 28, 395, 470, 650, 964, 970, 979, 1031, 1039]
2025-04-04 23:59:29 | unimol_tools/tasks/trainer.py | 77 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-04-04 23:59:29 | unimol_tools/tasks/trainer.py | 97 | INFO | Uni-Mol Tools | Using single GPU.
2025-04-04 23:59:34 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from /root/miniconda3/lib/python3.10/site-packages/unimol_tools-0.1.3-py3.10.egg/unimol_tools/weights/modelzoo/310M/checkpoint.pt
2025-04-04 23:59:35 | unimol_tools/models/nnmodel.py | 282 | INFO | Uni-Mol Tools | start predict NNModel:unimolv2
2025-04-04 23:59:35 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-04 23:59:36 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-04 23:59:43 | unimol_tools/predict.py | 103 | INFO | Uni-Mol Tools | final predict metrics score: 
{'mse': 0.012179938053514316, 'mae': 0.06688705419905122, 'r2': 0.9964777175055243, 'spearmanr': 0.998417168306896, 'pearsonr': 0.9984013099940308}
2025-04-04 23:59:43 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-04 23:59:45 | unimol_tools/data/conformer.py | 420 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 100.00% of molecules.
2025-04-04 23:59:45 | unimol_tools/data/conformer.py | 437 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 97.81% of molecules.
2025-04-04 23:59:45 | unimol_tools/data/conformer.py | 446 | INFO | Uni-Mol Tools | Failed 3d conformers indices: [8, 24, 81, 144, 208, 217]
2025-04-04 23:59:45 | unimol_tools/tasks/trainer.py | 77 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-04-04 23:59:45 | unimol_tools/tasks/trainer.py | 97 | INFO | Uni-Mol Tools | Using single GPU.
2025-04-04 23:59:50 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from /root/miniconda3/lib/python3.10/site-packages/unimol_tools-0.1.3-py3.10.egg/unimol_tools/weights/modelzoo/310M/checkpoint.pt
2025-04-04 23:59:51 | unimol_tools/models/nnmodel.py | 282 | INFO | Uni-Mol Tools | start predict NNModel:unimolv2
2025-04-04 23:59:52 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-04 23:59:52 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-04 23:59:54 | unimol_tools/predict.py | 103 | INFO | Uni-Mol Tools | final predict metrics score: 
{'mse': 0.5668171882461803, 'mae': 0.45462215033760905, 'r2': 0.8226962018308863, 'spearmanr': 0.9190791889416653, 'pearsonr': 0.9140545233504429}
2025-04-05 00:00:22 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-05 00:00:24 | unimol_tools/data/conformer.py | 420 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 100.00% of molecules.
2025-04-05 00:00:24 | unimol_tools/data/conformer.py | 437 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 96.77% of molecules.
2025-04-05 00:00:24 | unimol_tools/data/conformer.py | 446 | INFO | Uni-Mol Tools | Failed 3d conformers indices: [12]
2025-04-05 00:00:24 | unimol_tools/tasks/trainer.py | 77 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-04-05 00:00:24 | unimol_tools/tasks/trainer.py | 97 | INFO | Uni-Mol Tools | Using single GPU.
